route_id,source,destination,variant,traffic_distance_m,traffic_duration_min,temp,tempmin,tempmax,humidity,windspeed,conditions,is_weekend,traffic_pressure,traffic_efficiency,day_of_week,hour_of_day
78,Madhapur,Airport,C,24853.19,48.408,25.42,20.8,28.41,54.42,3.3,0,0,7.012,0.513407,2,11
87,KPHB,Hitech City,C,27606.74,84.06,26.95,24.39,30.57,70.52,8.27,2,0,16.443,0.328417,4,13
69,Uppal,Secunderabad,C,25012.74,73.159,28.35,24.7,30.62,62.63,8.26,0,0,10.53,0.341896,5,21
34,Gachibowli,Banjara Hills,A,11756.14,14.508,31.24,25.88,32.39,39.79,7.78,0,0,2.369,0.810319,1,19
1,Hyderabad,Gachibowli,A,5271.12,8.027,28.24,23.52,29.78,65.78,3.59,1,0,3.655,0.656662,2,7
34,Gachibowli,Banjara Hills,A,11587.64,12.319,25.95,23.36,28.37,72.39,8.87,0,1,2.041,0.940653,7,8
105,Dilsukhnagar,Airport,C,32070.84,89.135,27.17,22.43,29.69,75.07,3.51,1,0,12.507,0.359799,2,14
28,Hyderabad,Hitech City,A,10554.49,11.201,30.43,25.58,33.13,80.09,12.12,0,0,1.698,0.942261,4,13
69,Uppal,Secunderabad,C,25115.51,112.735,30.64,25.63,31.75,63.02,11.67,1,0,24.239,0.222783,1,10
2,Hyderabad,Gachibowli,B,5215.87,7.351,32.16,28.98,33.16,54.04,8.61,1,1,4.228,0.709562,7,13
24,Hyderabad,LB Nagar,C,11876.01,33.157,29.51,23.79,31.36,80.5,3.64,0,0,10.051,0.35817,2,11
12,Hyderabad,Secunderabad,C,8332.45,21.457,23.59,20.47,26.39,87.44,13.39,1,1,13.906,0.388332,6,7
28,Hyderabad,Hitech City,A,10679.51,13.933,32.85,27.35,34.95,74.75,9.05,0,0,2.505,0.766513,1,10
13,Hyderabad,Begumpet,A,8161.97,10.254,31.2,26.62,34.59,51.25,2.31,1,1,2.513,0.795954,7,21
79,Madhapur,BHEL,A,22382.83,30.752,22.8,20.09,24.18,88.06,2.49,1,0,2.748,0.727845,1,21
56,Secunderabad,Gachibowli,B,17255.11,47.033,33.18,30.27,35.91,46.02,8.19,0,0,7.85,0.366869,2,9
110,Dilsukhnagar,Gachibowli,B,31112.32,70.066,34.14,31.59,38.13,66.88,9.42,2,0,9.729,0.444042,5,19
55,Secunderabad,Gachibowli,A,16661.66,23.024,30.87,26.14,33.31,86.96,11.69,1,0,3.317,0.723654,3,9
25,Hyderabad,Dilsukhnagar,A,9823.03,11.223,34.21,29.8,35.74,76.33,14.44,0,0,1.828,0.875271,1,16
26,Hyderabad,Dilsukhnagar,B,11024.14,17.318,35.31,31.75,37.67,56.46,8.53,0,0,3.77,0.636579,3,11
7,Hyderabad,Banjara Hills,A,6141.85,9.526,30.3,25.52,33.97,77.36,9.48,2,0,4.467,0.644773,5,9
67,Uppal,Secunderabad,A,19160.17,34.318,25.35,21.43,28.64,49.29,6.55,0,0,2.866,0.558308,2,2
127,Jubilee Hills,Banjara Hills,A,32448.45,46.523,24.97,19.02,28.96,80.67,5.01,1,1,3.441,0.697471,7,17
66,Uppal,Gachibowli,C,21463.48,94.153,29.13,25.84,31.06,66.93,3.32,1,0,23.688,0.227963,1,7
115,Kondapur,Jubilee Hills,A,29029.8,41.39,22.9,20.18,26.03,60.91,3.19,1,0,3.422,0.701379,2,17
16,Hyderabad,Kukatpally,A,8220.12,10.205,30.36,25.75,34.24,80.76,1.82,1,1,2.483,0.805465,6,22
1,Hyderabad,Gachibowli,A,5209.89,8.323,32.65,29.21,33.92,81.16,0.72,0,0,3.067,0.625956,1,9
129,Jubilee Hills,Banjara Hills,C,34865.08,77.565,24.86,20.01,25.94,69.51,1.51,0,1,8.009,0.449496,6,11
125,Airport,Madhapur,B,35020.92,56.843,30.18,25.44,33.47,68.83,12.29,0,1,3.895,0.616098,7,12
66,Uppal,Gachibowli,C,21397.81,58.144,26.77,24.48,28.87,78.98,11.46,0,0,9.782,0.368015,1,23
127,Jubilee Hills,Banjara Hills,A,32238.09,44.456,26.26,21.28,27.97,79.4,8.43,1,0,2.758,0.725171,1,11
46,Secunderabad,Hitech City,A,14991.72,25.273,33.93,28.41,37.16,52.76,6.67,2,0,4.046,0.593183,5,16
125,Airport,Madhapur,B,34936.31,97.2,30.12,26.49,31.48,74.04,5.52,2,0,12.019,0.359427,1,19
127,Jubilee Hills,Banjara Hills,A,32592.32,38.126,28.21,24.68,29.76,50.35,9.94,2,1,2.807,0.854853,6,5
97,LB Nagar,Hitech City,A,26201.85,39.437,31.54,28.26,34.61,44.71,6.13,0,0,2.408,0.664394,4,3
114,Kondapur,Financial District,C,33425.53,131.772,24.02,18.66,27.68,59.8,16.33,0,0,17.03,0.253663,4,7
129,Jubilee Hills,Banjara Hills,C,34732.95,154.544,27.21,23.54,31.11,65.01,7.74,2,0,28.833,0.224745,1,8
108,Dilsukhnagar,Hitech City,C,31651.94,86.005,35.08,31.04,38.82,49.68,8.54,2,0,14.673,0.368025,2,15
90,KPHB,Begumpet,C,30826.61,112.83,35.29,32.79,36.71,89.25,8.85,0,0,15.812,0.273214,5,20
25,Hyderabad,Dilsukhnagar,A,9529.56,10.539,33.62,31.47,35.24,55.25,3.1,0,0,1.769,0.90425,5,4
79,Madhapur,BHEL,A,22340.72,28.41,32.6,28.27,33.8,77.6,3.14,0,1,2.035,0.786356,7,11
73,Madhapur,Jubilee Hills,A,20608.4,30.733,27.2,24.73,30.27,72.88,5.43,0,0,2.863,0.670559,5,8
32,Gachibowli,Madhapur,B,11505.35,28.663,27.73,22.55,31.51,84.73,3.24,0,0,5.979,0.401398,1,23
9,Hyderabad,Banjara Hills,C,7607.32,13.861,32.37,26.82,34.06,72.15,2.27,0,1,6.559,0.548846,6,13
35,Gachibowli,Banjara Hills,B,12052.67,23.638,26.63,21.91,29.87,54.57,7.02,2,1,8.473,0.509875,6,19
67,Uppal,Secunderabad,A,19170.95,37.121,34.45,30.45,36.78,50.34,19.69,1,0,4.647,0.516441,1,7
88,KPHB,Begumpet,A,24599.49,31.916,33.11,31.1,34.8,72.11,7.5,0,1,2.076,0.770768,6,0
28,Hyderabad,Hitech City,A,10583.74,11.645,24.14,19.72,25.83,69.37,2.65,0,0,1.76,0.908902,5,11
10,Hyderabad,Secunderabad,A,6636.19,6.764,35.13,31.59,37.23,63.07,6.7,1,0,2.039,0.981066,5,22
127,Jubilee Hills,Banjara Hills,A,32409.62,38.157,32.43,29.54,36.04,46.97,2.71,1,1,2.355,0.849377,7,0
122,Airport,Banjara Hills,B,33869.21,83.186,26.88,21.28,29.93,45.68,3.85,0,1,7.074,0.407153,7,7
86,KPHB,Hitech City,B,25523.77,49.312,23.55,17.77,25.93,87.13,9.49,0,0,4.637,0.517593,5,2
112,Kondapur,Financial District,A,29477.14,33.993,23.57,17.77,26.15,72.32,8.83,0,0,1.845,0.867148,5,22
34,Gachibowli,Banjara Hills,A,11753.81,11.86,24.54,21.75,27.11,67.77,5.33,1,1,2.018,0.991052,6,6
7,Hyderabad,Banjara Hills,A,5688.35,8.45,25.89,23.25,29.24,77.48,5.61,1,1,3.565,0.67314,7,19
54,Secunderabad,Banjara Hills,C,20261.69,46.765,34.07,28.17,35.25,45.36,7.63,0,1,8.309,0.433262,7,12
86,KPHB,Hitech City,B,25685.4,63.195,36.23,32.89,39.65,85.68,5.28,3,0,10.333,0.406445,1,3
34,Gachibowli,Banjara Hills,A,11875.04,11.64,27.09,22.82,30.94,50.56,9.24,0,1,1.568,1.020231,6,2
60,Secunderabad,Begumpet,C,21962.69,53.65,33.87,30.5,35.15,65.04,5.75,0,0,8.794,0.409371,2,4
17,Hyderabad,Kukatpally,B,8541.47,17.369,32.84,29.09,35.44,63.39,5.86,0,0,5.857,0.491754,2,7
45,Gachibowli,Financial District,C,17030.23,78.819,33.44,31.31,35.42,76.28,7.76,1,0,24.992,0.216067,5,9
63,Uppal,Hitech City,C,23262.22,57.01,33.14,30.73,35.69,70.41,8.79,0,0,8.823,0.408035,1,15
50,Secunderabad,Kukatpally,B,16607.46,47.046,30.23,27.1,31.55,82.72,1.18,2,0,10.198,0.353005,5,6
62,Uppal,Hitech City,B,18930.64,33.821,26.76,22.21,28.01,49.52,5.88,1,1,5.36,0.559738,7,4
9,Hyderabad,Banjara Hills,C,7463.23,22.902,25.13,22.0,27.91,54.25,7.07,0,0,13.257,0.325877,2,20
132,Jubilee Hills,Kondapur,C,34796.86,87.099,27.89,24.91,31.1,57.59,4.37,0,1,10.813,0.399508,7,8
110,Dilsukhnagar,Gachibowli,B,31315.57,64.653,26.18,22.01,29.33,60.26,11.56,1,0,7.432,0.484367,5,17
55,Secunderabad,Gachibowli,A,16730.06,19.88,35.19,30.47,36.75,87.52,10.82,1,1,2.377,0.841555,6,3
59,Secunderabad,Begumpet,B,17739.86,29.318,29.73,26.48,31.48,82.45,2.8,1,1,4.958,0.605089,6,22
16,Hyderabad,Kukatpally,A,8254.11,11.423,32.73,28.43,36.3,83.34,5.52,0,0,2.214,0.722593,5,22
28,Hyderabad,Hitech City,A,10667.22,12.539,25.57,22.45,26.62,82.79,7.68,2,0,2.821,0.850724,2,21
40,Gachibowli,Kondapur,A,13745.51,16.212,30.6,27.2,33.7,62.93,3.4,0,0,1.887,0.847869,4,21
51,Secunderabad,Kukatpally,C,19069.28,64.324,33.02,30.13,34.81,49.85,8.67,3,1,21.251,0.296456,7,6
35,Gachibowli,Banjara Hills,B,12371.51,19.65,28.07,25.44,30.38,67.41,8.25,0,0,3.812,0.629586,1,12
99,LB Nagar,Hitech City,C,30365.08,94.864,32.92,27.91,36.89,57.13,0.82,1,0,16.87,0.320089,4,10
70,Uppal,Financial District,A,20422.97,32.25,24.89,19.23,26.65,78.56,8.44,0,0,2.527,0.633267,2,4
24,Hyderabad,LB Nagar,C,11826.74,62.526,23.52,21.48,25.8,65.45,12.17,2,0,34.258,0.18915,5,19
108,Dilsukhnagar,Hitech City,C,31848.15,90.714,30.52,25.17,32.97,74.25,5.6,2,0,15.381,0.351081,5,16
44,Gachibowli,Financial District,B,14815.65,40.288,27.3,23.67,28.59,43.33,1.15,0,0,7.831,0.367747,3,17
43,Gachibowli,Financial District,A,14378.69,22.588,22.76,19.1,25.1,49.22,3.67,2,0,3.77,0.63656,2,16
99,LB Nagar,Hitech City,C,30460.92,66.682,32.34,29.23,35.8,49.83,8.26,1,1,9.851,0.456806,6,13
72,Uppal,Financial District,C,25266.47,65.864,27.66,23.71,30.82,74.26,0.19,1,0,11.731,0.383614,3,12
63,Uppal,Hitech City,C,23331.16,56.334,31.63,27.16,34.7,45.26,9.91,0,0,8.692,0.414156,1,23
40,Gachibowli,Kondapur,A,14030.96,14.006,32.87,26.88,35.93,77.71,5.23,0,1,1.597,1.001759,6,2
63,Uppal,Hitech City,C,23032.67,61.851,35.12,32.74,36.98,43.88,11.76,2,1,14.501,0.372387,7,1
54,Secunderabad,Banjara Hills,C,20606.33,57.583,24.3,19.91,27.14,61.85,7.83,1,0,12.575,0.357853,4,11
35,Gachibowli,Banjara Hills,B,12289.94,21.782,35.8,33.39,39.25,49.79,7.32,0,1,5.104,0.564234,6,18
51,Secunderabad,Kukatpally,C,18951.55,110.01,28.28,25.37,29.78,37.04,5.67,3,0,43.884,0.172271,5,17
86,KPHB,Hitech City,B,25590.85,47.241,27.44,22.52,29.86,65.23,0.44,0,1,4.43,0.541703,7,5
117,Kondapur,Jubilee Hills,C,34285.23,84.164,25.59,20.91,27.44,68.04,15.35,0,1,10.605,0.407362,6,7
41,Gachibowli,Kondapur,B,13847.11,29.906,26.35,23.17,29.07,46.79,10.87,0,0,5.183,0.463019,4,3
105,Dilsukhnagar,Airport,C,32235.47,177.634,33.63,29.04,36.75,40.24,7.81,3,0,41.66,0.181471,3,8
23,Hyderabad,LB Nagar,B,9702.57,20.405,25.4,23.08,28.71,62.29,7.58,0,0,5.047,0.47551,1,0
61,Uppal,Hitech City,A,17590.22,20.841,27.24,24.07,28.87,86.1,9.7,0,0,1.896,0.844005,2,3
35,Gachibowli,Banjara Hills,B,12089.5,24.858,35.7,29.8,37.19,43.64,6.55,0,0,5.922,0.48635,5,17
35,Gachibowli,Banjara Hills,B,12252.3,19.479,34.4,32.23,36.98,78.12,0.7,1,0,4.769,0.628999,1,21
48,Secunderabad,Hitech City,C,19485.25,87.991,26.7,23.65,28.4,54.58,8.78,1,0,24.385,0.221446,2,7
80,Madhapur,BHEL,B,24553.87,62.058,30.79,28.26,32.71,44.02,10.29,0,1,7.279,0.395662,6,17
129,Jubilee Hills,Banjara Hills,C,34701.39,116.72,29.2,26.22,30.42,48.79,2.4,0,1,14.531,0.297305,6,8
37,Gachibowli,Airport,A,12120.7,14.444,25.03,22.68,26.17,61.82,0.75,0,0,2.288,0.839161,1,19
15,Hyderabad,Begumpet,C,9510.81,29.023,28.67,25.66,30.23,45.94,2.88,0,0,13.183,0.327698,4,20
50,Secunderabad,Kukatpally,B,16754.05,43.439,24.37,20.71,27.75,70.78,7.21,0,0,6.223,0.385694,3,21
48,Secunderabad,Hitech City,C,19473.99,70.789,36.24,32.06,38.63,55.57,4.45,0,1,15.703,0.2751,7,17
44,Gachibowli,Financial District,B,14903.51,39.374,28.12,22.94,30.22,59.25,12.29,0,0,7.609,0.378508,5,7
115,Kondapur,Jubilee Hills,A,29127.48,33.352,27.49,25.36,29.13,70.11,10.13,1,0,2.29,0.873346,1,11
85,KPHB,Hitech City,A,23306.96,31.788,26.5,21.53,30.41,66.21,8.67,2,0,3.273,0.733204,3,3
11,Hyderabad,Secunderabad,B,7665.04,22.26,22.54,18.88,25.99,55.44,7.87,2,1,12.546,0.344342,7,8
122,Airport,Banjara Hills,B,33920.52,66.021,30.13,24.33,31.3,56.66,0.59,0,1,4.671,0.513784,6,5
29,Hyderabad,Hitech City,B,12015.04,24.032,24.96,20.12,28.36,76.5,6.5,2,1,8.641,0.499964,7,10
5,Hyderabad,Madhapur,B,5861.25,9.09,35.5,29.63,39.04,56.14,0.49,1,1,4.653,0.644771,6,3
111,Dilsukhnagar,Gachibowli,C,32068.21,143.444,33.39,29.72,34.87,54.0,9.86,0,0,19.324,0.22356,5,20
11,Hyderabad,Secunderabad,B,7213.73,17.228,27.03,21.96,28.73,69.93,11.05,2,1,8.598,0.418718,6,15
44,Gachibowli,Financial District,B,14621.34,31.61,27.4,24.82,31.15,62.08,8.24,1,0,6.486,0.462549,5,21
36,Gachibowli,Banjara Hills,C,15363.79,37.039,36.61,32.09,38.44,49.27,5.63,0,0,8.679,0.414798,3,15
102,LB Nagar,Banjara Hills,C,32934.47,68.847,27.82,23.63,29.1,58.08,12.73,0,0,7.526,0.478369,3,14
113,Kondapur,Financial District,B,31335.95,59.409,30.3,25.32,34.15,43.38,10.86,1,0,5.688,0.527464,4,4
49,Secunderabad,Kukatpally,A,15239.99,16.334,32.58,28.56,36.18,84.79,9.24,0,1,1.715,0.933024,6,3
107,Dilsukhnagar,Hitech City,B,30949.83,49.795,28.6,23.31,31.55,67.09,7.15,1,1,4.827,0.621541,7,5
55,Secunderabad,Gachibowli,A,16760.78,20.86,33.97,30.53,35.57,53.62,8.93,1,1,2.489,0.8035,7,5
35,Gachibowli,Banjara Hills,B,12473.63,20.145,35.03,29.59,37.36,56.39,6.69,1,0,4.845,0.619205,1,5
86,KPHB,Hitech City,B,25588.08,57.715,32.59,30.37,35.52,65.2,12.91,2,1,8.12,0.443355,7,15
128,Jubilee Hills,Banjara Hills,B,34718.13,78.503,23.75,18.24,27.49,60.13,12.4,1,0,6.783,0.442254,5,11
84,Madhapur,KPHB,C,27336.64,56.646,27.03,23.93,28.62,89.42,8.8,0,0,7.46,0.482585,1,13
11,Hyderabad,Secunderabad,B,7390.57,16.185,34.31,28.46,37.37,55.01,5.18,0,0,5.256,0.456628,3,16
49,Secunderabad,Kukatpally,A,15080.93,18.358,24.08,20.6,25.4,60.19,13.94,0,0,1.948,0.821504,2,23
115,Kondapur,Jubilee Hills,A,29120.14,38.466,31.85,29.77,35.24,48.33,4.65,0,0,2.536,0.757044,4,9
114,Kondapur,Financial District,C,33466.13,107.099,29.23,23.35,33.12,80.18,5.03,1,0,14.401,0.312478,4,6
39,Gachibowli,Airport,C,15289.87,37.403,28.54,24.57,30.4,46.01,7.46,0,0,8.806,0.40879,3,23
5,Hyderabad,Madhapur,B,6032.16,9.174,33.34,27.39,34.36,60.26,4.62,1,1,4.562,0.65756,7,23
91,KPHB,Airport,A,24369.53,30.708,28.94,25.26,32.61,63.05,5.75,1,0,2.52,0.793596,2,11
57,Secunderabad,Gachibowli,C,20152.36,94.394,28.2,26.09,30.24,70.23,3.39,1,0,25.294,0.213493,5,7
74,Madhapur,Jubilee Hills,B,21196.28,49.79,35.06,30.84,37.16,39.19,5.21,1,0,7.047,0.425712,1,15
77,Madhapur,Airport,B,23406.89,52.107,30.59,24.7,33.76,42.54,2.08,0,0,5.343,0.449209,1,22
37,Gachibowli,Airport,A,12161.9,14.639,31.69,28.82,35.2,63.86,4.61,0,0,1.926,0.830782,3,2
52,Secunderabad,Banjara Hills,A,15620.24,23.408,28.06,24.05,31.55,54.73,5.52,2,1,4.316,0.667307,7,8
20,Hyderabad,Uppal,B,9240.72,16.323,25.53,19.56,26.63,62.23,4.68,0,1,4.239,0.566105,6,3
119,Airport,Gachibowli,B,32334.5,73.697,26.41,23.82,30.4,49.11,2.96,1,0,8.205,0.438747,1,9
102,LB Nagar,Banjara Hills,C,33023.82,57.614,28.72,24.78,30.48,52.74,14.28,0,1,6.281,0.573187,6,1
127,Jubilee Hills,Banjara Hills,A,32445.09,43.146,26.59,23.27,28.98,81.42,9.62,0,0,2.553,0.75199,5,8
93,KPHB,Airport,C,28981.55,103.138,33.16,30.05,36.54,67.29,6.32,2,0,19.217,0.280997,1,21
42,Gachibowli,Kondapur,C,17100.5,54.684,29.43,25.67,32.54,80.64,2.82,1,1,14.39,0.312716,6,2
93,KPHB,Airport,C,28931.53,125.626,33.71,30.16,36.89,55.88,4.11,0,0,18.758,0.230299,5,9
91,KPHB,Airport,A,24011.77,29.782,28.93,26.7,30.38,85.83,9.04,2,0,2.977,0.806256,3,13
41,Gachibowli,Kondapur,B,13878.77,28.562,31.52,28.17,35.2,82.15,10.45,0,0,4.939,0.485922,5,4
129,Jubilee Hills,Banjara Hills,C,34943.93,101.047,23.77,21.25,24.77,78.85,2.5,2,0,15.615,0.345817,1,12
53,Secunderabad,Banjara Hills,B,17490.41,26.506,29.06,23.18,31.18,71.2,10.88,1,1,4.546,0.659858,7,0
113,Kondapur,Financial District,B,31318.35,46.798,27.41,23.02,29.91,55.57,1.52,0,1,3.586,0.669228,7,11
116,Kondapur,Jubilee Hills,B,33008.14,82.418,35.36,29.42,38.24,61.23,10.99,1,1,7.491,0.400495,7,6
105,Dilsukhnagar,Airport,C,31914.77,86.513,27.7,23.37,29.13,65.5,12.51,0,0,9.759,0.3689,1,2
8,Hyderabad,Banjara Hills,B,6642.16,19.971,34.86,29.25,36.56,63.97,1.88,0,0,8.66,0.332582,4,20
85,KPHB,Hitech City,A,23396.18,29.22,30.03,24.87,32.46,51.84,0.84,0,0,1.998,0.800689,1,3
53,Secunderabad,Banjara Hills,B,17462.57,27.918,30.12,24.6,33.38,87.81,2.45,0,0,3.837,0.625496,2,21
14,Hyderabad,Begumpet,B,8143.88,11.626,28.69,26.58,31.58,71.32,0.76,0,0,3.426,0.700468,2,13
28,Hyderabad,Hitech City,A,10401.4,14.038,33.33,27.89,35.46,39.04,8.24,3,1,4.535,0.740927,7,20
132,Jubilee Hills,Kondapur,C,34842.6,67.846,25.43,20.03,26.85,51.87,0.63,0,0,7.01,0.513555,3,12
88,KPHB,Begumpet,A,24488.51,33.506,32.7,30.01,35.61,74.66,3.01,0,0,2.189,0.730869,3,0
127,Jubilee Hills,Banjara Hills,A,32664.45,42.188,23.49,17.8,26.0,52.04,5.34,1,0,2.583,0.774265,4,23
122,Airport,Banjara Hills,B,34087.5,102.214,28.2,24.16,29.78,46.35,2.61,2,0,12.954,0.333491,5,18
64,Uppal,Gachibowli,A,19099.31,32.7,26.27,22.91,29.16,55.47,3.83,0,0,2.739,0.584073,3,11
31,Gachibowli,Madhapur,A,11974.71,16.423,27.68,24.57,28.74,53.92,7.92,1,1,2.743,0.729152,7,1
61,Uppal,Hitech City,A,17524.57,21.467,28.12,24.06,30.52,38.53,1.14,0,1,1.96,0.816339,6,1
73,Madhapur,Jubilee Hills,A,20336.37,33.213,29.72,25.53,31.51,52.28,8.67,0,0,3.136,0.612307,4,9
11,Hyderabad,Secunderabad,B,7410.85,19.356,33.64,31.32,36.3,84.1,1.73,2,0,9.402,0.382877,1,11
85,KPHB,Hitech City,A,23385.85,31.997,29.88,27.25,31.34,52.43,7.18,1,0,2.736,0.730869,4,11
47,Secunderabad,Hitech City,B,16187.64,32.11,30.36,24.99,33.35,84.24,9.19,0,1,5.713,0.504136,6,10
118,Airport,Gachibowli,A,30506.92,36.768,25.39,20.99,28.04,40.64,1.66,0,0,1.928,0.829711,3,5
127,Jubilee Hills,Banjara Hills,A,32263.12,43.159,32.62,30.59,36.54,43.51,11.31,1,1,3.211,0.747534,6,10
70,Uppal,Financial District,A,20161.15,29.768,25.55,22.61,27.26,42.24,6.86,0,1,2.362,0.677274,6,0
79,Madhapur,BHEL,A,22230.47,29.321,28.21,24.2,29.84,50.57,7.56,0,1,2.11,0.758177,7,22
51,Secunderabad,Kukatpally,C,18822.16,56.917,21.96,18.23,23.16,86.02,3.07,2,1,16.329,0.330695,6,6
37,Gachibowli,Airport,A,12042.41,14.127,30.96,27.72,33.54,59.59,5.95,1,1,2.346,0.852441,7,11
120,Airport,Gachibowli,C,34834.08,100.952,24.93,20.41,27.01,53.96,11.14,0,0,10.433,0.345055,4,2
88,KPHB,Begumpet,A,24195.54,32.894,33.17,27.39,34.22,77.32,1.25,2,1,3.263,0.735556,6,1
47,Secunderabad,Hitech City,B,15788.68,39.605,30.79,26.08,34.05,53.64,10.68,2,0,10.837,0.398652,2,8
20,Hyderabad,Uppal,B,8958.13,16.278,36.02,31.12,38.13,38.0,11.22,0,0,4.361,0.550327,2,15
59,Secunderabad,Begumpet,B,17811.15,39.577,35.72,30.53,39.6,62.74,5.86,0,0,6.399,0.450037,3,17
122,Airport,Banjara Hills,B,34069.25,67.276,30.99,27.32,33.07,56.15,7.54,0,1,4.739,0.506411,7,21
76,Madhapur,Airport,A,21643.5,29.789,27.27,23.75,28.75,78.91,2.0,0,0,2.202,0.726552,2,6
22,Hyderabad,LB Nagar,A,9515.49,14.383,26.63,22.51,28.15,60.35,2.34,1,0,3.628,0.661576,2,17
71,Uppal,Financial District,B,21253.44,41.032,32.84,30.02,35.41,57.85,2.98,2,0,6.95,0.517976,4,21
11,Hyderabad,Secunderabad,B,7709.51,14.613,36.06,31.45,39.71,65.92,6.75,0,0,4.549,0.527586,2,16
97,LB Nagar,Hitech City,A,26230.28,41.197,33.1,29.19,34.63,54.66,4.82,0,0,2.513,0.636707,1,6
1,Hyderabad,Gachibowli,A,5013.25,7.47,21.61,17.39,24.56,83.14,7.02,1,0,2.98,0.671111,2,3
107,Dilsukhnagar,Hitech City,B,30529.36,60.306,28.21,23.33,31.56,83.13,4.54,1,1,7.111,0.506241,7,7
21,Hyderabad,Uppal,C,10371.23,33.771,35.19,30.34,38.52,56.4,4.39,3,0,20.514,0.307103,1,4
101,LB Nagar,Banjara Hills,B,27808.53,61.862,23.33,17.94,24.98,85.53,9.04,1,0,8.008,0.449522,2,8
66,Uppal,Gachibowli,C,21524.47,69.876,35.72,29.74,39.47,58.46,8.47,1,0,14.609,0.308038,2,22
73,Madhapur,Jubilee Hills,A,20295.58,31.508,29.21,24.49,32.93,84.63,5.01,0,0,2.484,0.644144,5,11
20,Hyderabad,Uppal,B,9071.79,21.267,30.11,25.02,33.21,55.54,10.09,1,0,8.439,0.426572,2,19
74,Madhapur,Jubilee Hills,B,20814.69,46.949,30.26,25.82,31.49,59.62,0.44,0,0,5.413,0.443348,4,16
101,LB Nagar,Banjara Hills,B,27573.9,43.666,36.0,30.05,37.08,45.16,11.24,1,1,4.751,0.631473,7,1
102,LB Nagar,Banjara Hills,C,33216.55,99.025,34.75,28.97,38.45,59.91,8.7,0,0,12.879,0.335435,2,20
78,Madhapur,Airport,C,25099.04,67.88,25.8,20.21,27.51,88.44,9.75,0,0,11.683,0.369754,5,10
13,Hyderabad,Begumpet,A,7827.08,11.708,24.98,20.55,28.47,74.32,7.94,3,0,4.188,0.668538,2,4
37,Gachibowli,Airport,A,12269.62,16.145,32.27,27.8,33.98,55.62,10.75,0,1,2.526,0.75998,6,20
47,Secunderabad,Hitech City,B,15566.13,37.78,25.01,19.44,26.47,73.85,9.56,0,0,6.99,0.412022,4,8
110,Dilsukhnagar,Gachibowli,B,31313.57,48.164,27.0,23.96,28.72,66.0,5.04,2,1,5.537,0.650142,7,23
21,Hyderabad,Uppal,C,10598.44,24.057,30.2,25.66,31.69,56.71,8.65,0,0,8.172,0.440549,3,4
66,Uppal,Gachibowli,C,21620.46,53.886,31.73,26.49,34.39,51.57,2.92,0,1,8.973,0.401224,6,11
16,Hyderabad,Kukatpally,A,8347.17,10.75,23.75,17.91,24.88,77.47,9.93,0,0,2.061,0.776487,3,1
117,Kondapur,Jubilee Hills,C,34402.7,70.215,29.8,25.61,31.93,85.76,5.95,0,0,7.348,0.489963,5,22
88,KPHB,Begumpet,A,24438.3,35.569,25.55,22.29,27.77,51.96,1.26,0,0,2.329,0.687071,5,6
44,Gachibowli,Financial District,B,14681.32,44.298,25.04,21.71,28.06,83.85,1.34,0,0,8.69,0.331419,4,9
26,Hyderabad,Dilsukhnagar,B,11113.48,18.916,25.16,19.86,28.79,75.06,13.4,2,0,6.128,0.587505,1,16
85,KPHB,Hitech City,A,23562.18,29.046,31.95,27.96,33.55,51.95,5.57,0,1,1.972,0.811215,7,13
37,Gachibowli,Airport,A,12064.3,16.801,29.22,25.2,32.24,64.32,1.67,0,0,2.674,0.718073,4,9
112,Kondapur,Financial District,A,29524.45,34.071,26.78,23.99,29.13,61.83,4.41,0,0,1.846,0.866561,1,14
58,Secunderabad,Begumpet,A,17499.65,19.42,30.49,26.04,32.15,56.17,7.81,0,0,1.776,0.901133,3,12
86,KPHB,Hitech City,B,26065.17,69.429,35.68,33.12,37.18,65.61,11.6,1,0,9.589,0.375422,3,18
98,LB Nagar,Hitech City,B,27500.26,52.185,32.92,27.71,34.06,36.1,1.75,0,1,5.465,0.526979,6,8
115,Kondapur,Jubilee Hills,A,28953.57,33.574,35.88,29.94,39.81,49.44,8.88,0,0,1.855,0.862377,4,22
116,Kondapur,Jubilee Hills,B,33307.31,74.327,31.26,27.56,34.85,79.17,11.45,0,0,5.356,0.44812,1,3
13,Hyderabad,Begumpet,A,7899.42,9.703,33.55,28.9,34.94,50.93,8.46,0,1,1.965,0.81413,7,13
31,Gachibowli,Madhapur,A,11838.01,15.626,34.35,30.23,37.09,43.69,3.05,1,1,2.64,0.757591,6,12
100,LB Nagar,Banjara Hills,A,26617.47,33.679,27.62,24.27,31.09,48.9,11.91,0,0,2.024,0.79033,2,4
2,Hyderabad,Gachibowli,B,5038.59,7.479,29.72,26.38,32.92,58.62,0.83,0,0,3.563,0.673677,4,16
83,Madhapur,KPHB,B,23693.64,48.471,33.49,30.48,36.88,84.34,2.97,0,1,4.91,0.488824,7,0
113,Kondapur,Financial District,B,31590.65,57.789,28.33,25.33,30.27,50.99,5.12,2,0,6.585,0.546657,3,1
106,Dilsukhnagar,Hitech City,A,28410.37,33.718,35.54,32.03,39.24,72.3,2.29,0,0,1.899,0.842588,5,5
