source,destination,route_id,traffic_distance_m,traffic_duration_min,temp,tempmin,tempmax,humidity,windspeed,conditions,is_weekend,traffic_pressure,traffic_efficiency,day_of_week
Hyderabad,Miyapur,1.0,0.962784,0.643421,0.182917,0.027722,0.23967,0.67648,0.333428,0.978497,1,0.464107,1.554191,7
Hyderabad,Miyapur,1.0,0.990975,0.881521,0.28977,0.152185,0.241706,0.619443,0.346634,0.941408,0,0.86021,1.134402,2
Hyderabad,Miyapur,1.0,0.97956,1.100196,0.20643,0.05844,0.362132,0.742639,0.238531,1.0,0,1.00288,0.908928,2
Hyderabad,Miyapur,1.0,0.997202,0.675501,0.27308,0.027179,0.386188,0.727682,0.298372,1.0,1,0.665551,1.480382,7
Hyderabad,Miyapur,1.0,0.977036,0.672768,0.28252,0.081724,0.332164,0.748496,0.231774,0.895395,1,0.472445,1.486393,7
Hyderabad,Miyapur,1.0,0.921213,0.939484,0.443033,0.3275,0.43333,0.859572,0.121627,1.0,0,0.897978,1.064413,2
Hyderabad,Miyapur,1.0,0.947229,0.917515,0.31999,0.293653,0.529594,0.750924,0.124378,1.0,0,0.732282,1.089899,5
Hyderabad,Miyapur,1.0,0.815367,1.015255,0.362938,0.27186,0.559022,0.777543,0.11794,1.0,0,0.998917,0.984973,2
Hyderabad,Miyapur,1.0,0.955066,1.081869,0.634931,0.532891,0.789628,0.722697,0.15248,0.971848,0,1.00474,0.924326,1
Hyderabad,Miyapur,1.0,0.922958,1.11042,0.569407,0.518611,0.778354,0.721895,0.074056,1.0,0,0.88268,0.90056,4
Hyderabad,Miyapur,1.0,0.924047,0.714556,0.570112,0.619546,0.760823,0.766628,0.228885,0.978518,1,0.591434,1.399468,6
Hyderabad,Miyapur,1.0,0.976641,1.00218,0.408132,0.360048,0.775876,0.637411,0.243399,0.011091,0,0.831726,0.997824,5
Hyderabad,Miyapur,1.0,0.973112,0.925174,0.570503,0.393847,0.801654,0.572243,0.346691,0.0,0,0.962606,1.080877,2
Hyderabad,Miyapur,1.0,0.952924,0.9047,0.466561,0.351996,0.777031,0.486344,0.239196,0.020586,0,1.049565,1.105337,4
Hyderabad,Miyapur,1.0,0.92358,1.07155,0.47377,0.249569,0.888515,0.610004,0.131183,0.969485,0,0.971667,0.933226,2
Hyderabad,Miyapur,1.0,0.911496,0.755259,0.433387,0.190815,0.779997,0.53127,0.152753,0.928678,1,0.690883,1.324048,7
Hyderabad,Miyapur,1.0,0.97674,1.09259,0.411194,0.242673,0.836104,0.501827,0.173513,1.0,0,0.960059,0.915256,3
Hyderabad,Miyapur,1.0,1.0,0.999562,0.6466,0.431308,0.978409,0.530927,0.113738,0.992101,0,0.796156,1.000437,5
Hyderabad,Miyapur,1.0,0.881394,1.093856,0.647393,0.440775,0.943733,0.499512,0.077672,1.0,0,0.934615,0.914197,1
Hyderabad,Miyapur,1.0,0.933226,0.859985,0.677898,0.328004,1.0,0.429358,0.047499,0.970112,0,0.938913,1.162809,4
Hyderabad,Miyapur,1.0,0.87572,0.797238,0.74672,0.621687,0.846696,0.767942,0.198669,0.988097,0,0.763141,1.254329,5
Hyderabad,Miyapur,1.0,0.997825,1.054671,0.718046,0.712363,0.77042,0.716631,0.245375,1.0,0,0.816526,0.948162,2
Hyderabad,Miyapur,1.0,0.959919,1.071145,0.800164,0.684638,0.872272,0.739136,0.198706,1.0,0,0.712843,0.93358,4
Hyderabad,Miyapur,1.0,0.799586,0.608637,0.853634,0.770038,0.375523,0.752408,0.283303,0.496066,1,0.58224,1.643013,6
Hyderabad,Miyapur,1.0,0.835143,0.942415,0.805704,0.950638,0.365063,0.724409,0.272782,0.543839,0,0.816265,1.061102,3
Hyderabad,Miyapur,1.0,0.856201,0.99129,0.796591,0.883068,0.485082,0.580481,0.363001,0.565632,0,0.826158,1.008786,2
Hyderabad,Miyapur,1.0,1.0,0.959641,0.686623,0.687138,0.473768,0.631755,0.5345,0.561674,0,1.03209,1.042055,4
Hyderabad,Miyapur,1.0,0.952306,0.972481,0.697208,0.642194,0.472991,0.612511,0.521389,0.523512,0,1.087166,1.028297,4
Hyderabad,Miyapur,1.0,0.926271,1.030932,0.52407,0.665229,0.493309,0.639664,0.560442,0.499895,0,0.895182,0.969995,2
Hyderabad,Miyapur,1.0,0.835367,0.970222,0.71526,0.630883,0.753772,0.561522,0.598198,1.0,0,1.000054,1.030691,1
Hyderabad,Miyapur,1.0,0.797475,0.870544,0.653468,0.55898,0.714203,0.598566,0.631446,1.0,0,0.898824,1.148706,2
Hyderabad,Miyapur,1.0,0.885667,0.943285,0.693463,0.630413,0.722999,0.590734,0.63622,0.975332,0,0.843375,1.060124,3
Hyderabad,Miyapur,1.0,0.903844,1.058686,0.28587,0.372329,0.408858,0.403342,0.973651,0.507057,0,1.030018,0.944566,1
Hyderabad,Miyapur,1.0,1.0,0.599594,0.219962,0.494007,0.428741,0.303915,0.863007,0.463488,1,0.571529,1.667793,7
Hyderabad,Miyapur,1.0,0.901193,0.880964,0.353947,0.443943,0.44972,0.292612,0.989223,0.423384,0,1.022616,1.135119,2
Hyderabad,Miyapur,1.0,0.928799,0.679447,0.184098,0.33731,0.315081,0.337029,0.72805,0.483778,1,0.583371,1.471782,7
Hyderabad,Miyapur,1.0,0.852205,1.008034,0.222688,0.367369,0.278275,0.303146,0.704959,0.562482,0,1.088846,0.992029,4
Hyderabad,Miyapur,1.0,0.902539,1.076867,0.184954,0.288161,0.325529,0.360418,0.693001,0.489656,0,1.097674,0.928619,4
Hyderabad,Miyapur,2.0,0.969761,0.710402,0.291121,0.144931,0.334002,0.622729,0.088496,0.074304,1,0.615888,1.407651,6
Hyderabad,Miyapur,2.0,0.950132,1.047543,0.334565,0.148772,0.313559,0.578117,0.127666,0.0,0,0.997446,0.954614,1
Hyderabad,Miyapur,2.0,0.937155,0.847757,0.380574,0.133089,0.284874,0.649173,0.135754,0.007807,0,0.948828,1.179582,2
Hyderabad,Miyapur,2.0,0.892651,1.06366,0.117916,0.0,0.317845,0.664596,0.052034,0.0,0,1.025783,0.940149,3
Hyderabad,Miyapur,2.0,0.833069,1.076992,0.157811,0.02067,0.276412,0.705838,0.242917,0.051212,0,1.047119,0.928511,4
Hyderabad,Miyapur,2.0,0.959021,1.102676,0.214563,0.052825,0.299771,0.702712,0.055498,0.083087,0,0.836607,0.906884,5
Hyderabad,Miyapur,2.0,0.978736,0.643275,0.028211,0.030378,0.149562,0.529282,0.353812,0.927049,1,0.519595,1.554542,7
Hyderabad,Miyapur,2.0,1.0,0.974065,0.140922,0.004047,0.317339,0.594405,0.341689,1.0,0,0.94487,1.026624,3
Hyderabad,Miyapur,2.0,0.97055,0.950456,0.092182,0.064721,0.288994,0.661722,0.407799,1.0,0,0.974657,1.052125,2
Hyderabad,Miyapur,2.0,0.968655,0.592151,0.24694,0.156898,0.425077,0.714677,0.233482,0.950906,1,0.578066,1.688754,7
Hyderabad,Miyapur,2.0,0.938337,0.620331,0.17171,0.075894,0.381911,0.826319,0.277343,1.0,1,0.573921,1.61204,7
Hyderabad,Miyapur,2.0,0.854817,1.007288,0.081315,0.080625,0.354892,0.750682,0.213351,0.922152,0,0.976364,0.992764,2
Hyderabad,Miyapur,2.0,0.888505,0.945059,0.380651,0.459784,0.526433,0.761312,0.0,0.99547,0,0.76398,1.058134,5
Hyderabad,Miyapur,2.0,0.918365,0.686072,0.518372,0.394457,0.52118,0.717569,0.0524,1.0,1,0.528567,1.45757,7
Hyderabad,Miyapur,2.0,0.977368,1.058521,0.387479,0.331679,0.521379,0.719084,0.0,1.0,0,0.906109,0.944714,5
Hyderabad,Miyapur,2.0,0.850652,1.118674,0.482816,0.497933,0.735977,0.632601,0.157586,0.943414,0,1.01324,0.893914,4
Hyderabad,Miyapur,2.0,0.905779,1.043408,0.544033,0.597353,0.842579,0.687746,0.186712,1.0,0,0.928136,0.958397,5
Hyderabad,Miyapur,2.0,0.942459,0.668818,0.587867,0.531478,0.721845,0.841193,0.147589,1.0,1,0.505103,1.495174,7
Hyderabad,Miyapur,2.0,0.896232,0.799667,0.376797,0.407302,0.846479,0.403549,0.27285,0.0,1,0.64693,1.250519,6
Hyderabad,Miyapur,2.0,0.913484,1.18237,0.288864,0.391173,0.721564,0.410247,0.264023,0.013276,0,1.153734,0.845758,2
Hyderabad,Miyapur,2.0,0.974202,0.954542,0.398498,0.336759,0.794372,0.500634,0.218956,0.0,0,0.922946,1.047622,5
Hyderabad,Miyapur,2.0,0.954111,1.022562,0.616049,0.189589,0.841091,0.429756,0.109647,0.964962,0,0.79349,0.977935,3
Hyderabad,Miyapur,2.0,0.898526,1.121634,0.553415,0.224691,0.745379,0.558817,0.243044,1.0,0,0.997227,0.891556,2
Hyderabad,Miyapur,2.0,0.90389,0.950894,0.590858,0.170759,0.780417,0.499749,0.103202,0.996944,0,1.001743,1.051641,4
Hyderabad,Miyapur,2.0,1.0,1.140599,0.653598,0.400886,1.0,0.48464,0.192615,0.979826,0,0.990353,0.876732,4
Hyderabad,Miyapur,2.0,1.0,1.106874,0.655105,0.39502,0.97451,0.566052,0.271039,1.0,0,1.027327,0.903444,4
Hyderabad,Miyapur,2.0,1.0,1.113641,0.57496,0.406465,1.0,0.529753,0.220806,1.0,0,0.981373,0.897954,2
Hyderabad,Miyapur,2.0,0.974171,0.927722,0.68028,0.581875,0.905942,0.516503,0.251371,0.992944,0,0.802833,1.077908,5
Hyderabad,Miyapur,2.0,0.95072,0.914783,0.714432,0.671454,0.921375,0.424896,0.176998,1.0,0,1.024101,1.093154,2
Hyderabad,Miyapur,2.0,0.962387,0.609174,0.764947,0.61545,0.811307,0.434567,0.221224,1.0,1,0.585624,1.641564,6
Hyderabad,Miyapur,2.0,0.934735,1.190858,0.657419,0.876764,0.436658,0.771598,0.249649,0.549149,0,1.063116,0.83973,1
Hyderabad,Miyapur,2.0,0.986646,1.04958,0.778974,0.944662,0.448048,0.667954,0.240209,0.515648,0,0.879384,0.952761,5
Hyderabad,Miyapur,2.0,1.0,1.15262,0.72979,0.815198,0.490138,0.576974,0.196416,0.605515,0,0.978632,0.867588,1
Hyderabad,Miyapur,2.0,0.945102,1.062435,0.547716,0.626501,0.399697,0.809023,0.572401,0.47594,0,0.951844,0.941233,5
Hyderabad,Miyapur,2.0,1.0,1.161616,0.476687,0.581801,0.386935,0.833098,0.538182,0.557345,0,1.022558,0.860869,2
Hyderabad,Miyapur,2.0,0.958042,1.038914,0.514518,0.67307,0.422796,0.7451,0.511003,0.527248,0,0.941585,0.962542,5
Hyderabad,Miyapur,2.0,0.954568,0.725887,0.57471,0.654072,0.719669,0.590914,0.708187,1.0,1,0.624595,1.377622,6
Hyderabad,Miyapur,2.0,0.998101,1.055145,0.561784,0.611238,0.807123,0.51007,0.759103,0.985379,0,1.190186,0.947736,1
Hyderabad,Miyapur,2.0,1.0,1.091161,0.550959,0.613655,0.786905,0.573067,0.695248,0.954913,0,1.082587,0.916454,4
Hyderabad,Miyapur,2.0,1.0,0.655261,0.148296,0.444972,0.401305,0.383304,0.901981,0.462128,1,0.645715,1.526106,7
Hyderabad,Miyapur,2.0,1.0,0.993587,0.173802,0.359032,0.420175,0.308995,0.896224,0.502942,0,0.957109,1.006453,3
Hyderabad,Miyapur,2.0,0.987963,0.978542,0.154205,0.418461,0.417312,0.37896,0.945671,0.504247,0,0.874702,1.021928,4
Hyderabad,Miyapur,2.0,0.987746,0.557743,0.22117,0.217628,0.159503,0.309293,0.681352,0.496065,1,0.540313,1.792938,7
Hyderabad,Miyapur,2.0,0.905342,0.935055,0.25844,0.269061,0.21909,0.244596,0.713133,0.471266,0,0.928317,1.069455,5
Hyderabad,Miyapur,2.0,0.985079,0.927564,0.287855,0.201058,0.208423,0.359218,0.789406,0.536604,0,0.954537,1.078092,2
Hyderabad,Miyapur,3.0,0.886335,0.612512,0.265905,0.03122,0.318045,0.664408,0.216593,0.097553,1,0.485372,1.632619,7
Hyderabad,Miyapur,3.0,0.892976,1.135144,0.264431,0.125509,0.354788,0.664822,0.093199,0.0,0,0.957814,0.880944,1
Hyderabad,Miyapur,3.0,0.851355,0.890045,0.200814,0.00372,0.338143,0.754432,0.221087,0.001525,0,0.913476,1.123537,4
Hyderabad,Miyapur,3.0,0.888113,0.944413,0.161827,0.065624,0.120412,0.734494,0.000968,0.08347,0,0.726453,1.058858,4
Hyderabad,Miyapur,3.0,1.0,0.920904,0.0,0.100806,0.315668,0.608651,0.082539,0.038644,0,0.911316,1.085888,2
Hyderabad,Miyapur,3.0,0.936141,0.813641,0.239411,0.0,0.240245,0.593615,0.109158,0.0,0,0.73727,1.229041,5
Hyderabad,Miyapur,3.0,0.991212,0.885378,0.178021,0.052756,0.193996,0.560904,0.398159,0.997882,0,0.91948,1.129459,3
Hyderabad,Miyapur,3.0,0.95612,0.916153,0.109913,0.014233,0.29101,0.63452,0.406807,1.0,0,0.878254,1.091519,3
Hyderabad,Miyapur,3.0,0.997413,0.973456,0.20888,0.098542,0.272673,0.70223,0.437564,0.953829,0,1.026599,1.027267,4
Hyderabad,Miyapur,3.0,0.938064,0.928914,0.240465,0.165705,0.39666,0.618167,0.336883,1.0,0,0.946349,1.076524,4
Hyderabad,Miyapur,3.0,0.9278,0.889114,0.171794,0.027554,0.379137,0.639014,0.248321,0.99048,0,0.761436,1.124714,4
Hyderabad,Miyapur,3.0,0.900222,0.895497,0.215231,0.125252,0.418967,0.5702,0.158342,0.988597,0,0.778136,1.116697,3
Hyderabad,Miyapur,3.0,0.984229,1.041189,0.401999,0.302718,0.468894,0.713424,0.057792,1.0,0,0.899415,0.96044,4
Hyderabad,Miyapur,3.0,0.963438,1.121237,0.422205,0.420813,0.515666,0.688612,0.033985,0.986207,0,1.06985,0.891871,1
Hyderabad,Miyapur,3.0,0.845232,1.128038,0.466335,0.372285,0.517728,0.734105,0.012766,0.999579,0,0.850572,0.886494,1
Hyderabad,Miyapur,3.0,0.932505,0.882001,0.546061,0.59811,0.782469,0.723286,0.064891,0.996382,0,0.756324,1.133784,5
Hyderabad,Miyapur,3.0,0.874198,0.659023,0.580443,0.501311,0.702095,0.680748,0.031132,1.0,1,0.546515,1.517396,7
Hyderabad,Miyapur,3.0,0.941753,0.585368,0.578268,0.460828,0.810124,0.676065,0.0,1.0,1,0.423403,1.708323,7
Hyderabad,Miyapur,3.0,0.863686,0.574469,0.510307,0.387434,0.822004,0.621029,0.180089,0.0,1,0.502333,1.740734,7
Hyderabad,Miyapur,3.0,0.976563,0.707274,0.428173,0.414624,0.83778,0.562597,0.133753,0.01895,1,0.592141,1.413878,6
Hyderabad,Miyapur,3.0,1.0,0.948354,0.385617,0.306434,0.814276,0.456583,0.163682,0.0,0,0.999544,1.054457,2
Hyderabad,Miyapur,3.0,0.953894,0.977436,0.49162,0.310759,0.826135,0.707512,0.209639,1.0,0,0.918374,1.023084,4
Hyderabad,Miyapur,3.0,0.911425,0.965609,0.577146,0.303012,0.951073,0.571998,0.124425,1.0,0,0.772882,1.035615,5
Hyderabad,Miyapur,3.0,0.892215,0.612214,0.601084,0.243702,0.809149,0.596725,0.234573,0.980909,1,0.591271,1.633413,7
Hyderabad,Miyapur,3.0,0.971108,0.668123,0.645271,0.510156,1.0,0.607401,0.182271,1.0,1,0.554633,1.496728,6
Hyderabad,Miyapur,3.0,0.812451,1.027532,0.628437,0.498896,0.906246,0.543192,0.038917,1.0,0,0.835428,0.973205,1
Hyderabad,Miyapur,3.0,0.899619,1.023164,0.671292,0.410246,0.945018,0.598349,0.092565,0.976346,0,0.890731,0.97736,3
Hyderabad,Miyapur,3.0,0.91172,0.635161,0.821718,0.641185,0.931808,0.49274,0.183159,1.0,1,0.574666,1.574401,6
Hyderabad,Miyapur,3.0,0.888198,0.934267,0.765635,0.647672,0.830929,0.591157,0.124456,0.895966,0,0.778844,1.070356,2
Hyderabad,Miyapur,3.0,0.844007,1.057891,0.738354,0.657237,0.858271,0.599198,0.229567,1.0,0,0.756624,0.945276,1
Hyderabad,Miyapur,3.0,0.883584,0.85779,0.821688,0.871845,0.397724,0.651873,0.345703,0.4893,0,0.936992,1.165785,3
Hyderabad,Miyapur,3.0,0.962186,0.67394,0.844617,0.91891,0.45273,0.608334,0.249737,0.47818,1,0.654896,1.48381,6
Hyderabad,Miyapur,3.0,0.996156,0.987638,0.77422,0.954079,0.532103,0.63818,0.290596,0.501359,0,0.765099,1.012515,3
Hyderabad,Miyapur,3.0,0.988046,0.970604,0.608333,0.643529,0.499305,0.74161,0.650453,0.507528,0,0.891741,1.030285,2
Hyderabad,Miyapur,3.0,0.974026,0.833487,0.596808,0.7428,0.483414,0.694593,0.642933,0.533196,0,0.745217,1.199777,4
Hyderabad,Miyapur,3.0,0.879257,0.633666,0.626497,0.772643,0.498367,0.660407,0.565634,0.617763,1,0.574411,1.578115,6
Hyderabad,Miyapur,3.0,1.0,1.205389,0.62937,0.661973,0.833857,0.478267,0.685277,1.0,0,0.95192,0.829607,1
Hyderabad,Miyapur,3.0,0.993917,0.60452,0.641389,0.628628,0.70825,0.471676,0.750933,0.995356,1,0.518365,1.654201,7
Hyderabad,Miyapur,3.0,0.874483,0.585365,0.593779,0.589741,0.642135,0.478102,0.729578,1.0,1,0.564216,1.708334,7
Hyderabad,Miyapur,3.0,0.959115,1.041194,0.313428,0.389691,0.389374,0.319006,0.989573,0.499393,0,0.984871,0.960435,2
Hyderabad,Miyapur,3.0,1.0,0.650481,0.33764,0.328589,0.44028,0.287472,0.946405,0.455236,1,0.588796,1.537321,7
Hyderabad,Miyapur,3.0,0.964253,0.759573,0.407421,0.431616,0.39395,0.3907,0.969299,0.521239,1,0.753516,1.316528,6
Hyderabad,Miyapur,3.0,1.0,0.830172,0.24406,0.326965,0.188932,0.480772,0.729253,0.419782,0,0.823374,1.204569,5
Hyderabad,Miyapur,3.0,0.954883,0.78832,0.235011,0.196087,0.195489,0.466597,0.626446,0.487285,0,0.765432,1.26852,5
Hyderabad,Miyapur,3.0,0.89428,0.601324,0.218956,0.304736,0.194623,0.511372,0.760094,0.485857,1,0.536265,1.662995,7
Hyderabad,Uppal,1.0,0.053212,0.238286,0.354925,0.209395,0.337989,0.548526,0.074921,0.0,0,0.133783,4.196623,4
Hyderabad,Uppal,1.0,0.048596,0.189803,0.344543,0.140313,0.37207,0.56191,0.067757,0.038829,0,0.046657,5.268583,5
Hyderabad,Uppal,1.0,0.147398,0.159588,0.332379,0.239756,0.26379,0.604903,0.043613,0.0,1,0.0633,6.266104,7
Hyderabad,Uppal,1.0,0.008141,0.041779,0.195298,0.219997,0.213847,0.594046,0.146869,0.01008,0,0.027633,23.934895,4
Hyderabad,Uppal,1.0,0.0,0.102961,0.191502,0.248192,0.20784,0.510472,0.09774,0.027557,0,0.069309,9.712276,3
Hyderabad,Uppal,1.0,0.0,0.143548,0.174319,0.220558,0.158503,0.416472,0.132746,0.01226,0,0.141375,6.96627,2
Hyderabad,Uppal,1.0,0.026643,0.055777,0.471722,0.226522,0.235402,0.499965,0.427425,0.963958,0,0.0,17.928341,2
Hyderabad,Uppal,1.0,0.003442,0.082428,0.257392,0.331963,0.317005,0.473533,0.363025,1.0,0,0.042203,12.13172,5
Hyderabad,Uppal,1.0,0.06032,0.037297,0.394595,0.243037,0.297263,0.441496,0.432368,1.0,0,0.018705,26.811223,5
Hyderabad,Uppal,1.0,0.117949,0.040662,0.410481,0.317693,0.334083,0.531552,0.26526,0.964479,1,0.082891,24.592416,6
Hyderabad,Uppal,1.0,0.121248,0.193271,0.37243,0.320668,0.432699,0.532543,0.200124,1.0,0,0.071633,5.174057,2
Hyderabad,Uppal,1.0,0.058479,0.071055,0.298214,0.258581,0.417416,0.529191,0.243411,0.939424,1,0.046428,14.073387,7
Hyderabad,Uppal,1.0,0.025568,0.084687,0.497254,0.491043,0.468568,0.712063,0.033426,1.0,0,0.151628,11.808068,5
Hyderabad,Uppal,1.0,0.0,0.109935,0.40915,0.544853,0.484048,0.619836,0.079494,1.0,0,0.059882,9.096192,1
Hyderabad,Uppal,1.0,0.043377,0.180545,0.320943,0.542805,0.358452,0.514387,0.11683,1.0,0,0.0,5.53877,4
Hyderabad,Uppal,1.0,0.027106,0.195804,0.767441,0.657487,0.640467,0.554438,0.02052,1.0,0,0.061577,5.107133,2
Hyderabad,Uppal,1.0,0.004484,0.121293,0.660661,0.603751,0.798314,0.558777,0.0,0.991542,0,0.153895,8.244455,3
Hyderabad,Uppal,1.0,0.0,0.048794,0.682297,0.681456,0.746576,0.617184,0.019494,1.0,1,0.131059,20.493817,7
Hyderabad,Uppal,1.0,0.016973,0.026546,0.659538,0.510577,0.743579,0.381011,0.077338,0.024067,1,0.071084,37.66939,7
Hyderabad,Uppal,1.0,0.0,0.069526,0.667002,0.600164,0.938248,0.318288,0.147217,0.062513,0,0.150909,14.382854,2
Hyderabad,Uppal,1.0,0.045218,0.172396,0.735658,0.562832,0.807663,0.304727,0.069005,0.0,0,0.013251,5.800553,4
Hyderabad,Uppal,1.0,0.050856,0.068074,0.537119,0.481855,0.659804,0.442204,0.204461,1.0,1,0.049187,14.689607,6
Hyderabad,Uppal,1.0,0.0,0.160955,0.52956,0.432841,0.706917,0.556608,0.28517,1.0,0,0.105336,6.212873,1
Hyderabad,Uppal,1.0,0.007826,0.033483,0.576009,0.515637,0.736013,0.463141,0.21194,0.973042,0,0.120873,29.864954,3
Hyderabad,Uppal,1.0,0.108591,0.048965,0.696926,0.514849,0.911994,0.594832,0.100873,0.961682,1,0.02953,20.422325,7
Hyderabad,Uppal,1.0,0.121785,0.040306,0.720044,0.570439,0.859878,0.55032,0.0,1.0,1,0.008648,24.809763,6
Hyderabad,Uppal,1.0,0.013599,0.034321,0.631851,0.571124,0.881075,0.518368,0.030944,1.0,0,0.009783,29.135808,1
Hyderabad,Uppal,1.0,0.067611,0.036254,0.932969,0.851261,0.812732,0.434222,0.185533,0.92504,1,0.070885,27.582623,6
Hyderabad,Uppal,1.0,0.038483,0.055681,0.883417,0.836458,0.716314,0.481598,0.125555,0.955356,1,0.050138,17.959102,6
Hyderabad,Uppal,1.0,0.0,0.036119,0.883331,0.78297,0.867911,0.474284,0.209782,0.940379,0,0.003269,27.685229,1
Hyderabad,Uppal,1.0,0.0,0.193953,0.767433,0.936781,0.419679,0.628922,0.172068,0.471269,0,0.082734,5.155865,2
Hyderabad,Uppal,1.0,0.031279,0.153261,0.821516,1.0,0.379485,0.771293,0.216852,0.552304,0,0.101832,6.524778,3
Hyderabad,Uppal,1.0,0.058257,0.152434,0.745624,0.971381,0.300398,0.688608,0.209001,0.611897,0,0.179431,6.560175,1
Hyderabad,Uppal,1.0,0.079294,0.156789,0.715484,0.754471,0.379551,0.571195,0.511772,0.477343,1,0.102676,6.377946,7
Hyderabad,Uppal,1.0,0.076975,0.107833,0.876582,0.759126,0.4553,0.700661,0.555494,0.457403,0,0.087384,9.273516,2
Hyderabad,Uppal,1.0,0.068018,0.121668,0.837369,0.858925,0.400772,0.751419,0.404996,0.497201,1,0.077034,8.219014,7
Hyderabad,Uppal,1.0,0.103138,0.037492,0.813533,0.850452,0.820187,0.361518,0.619417,1.0,1,0.07316,26.671675,7
Hyderabad,Uppal,1.0,0.079816,0.055842,0.755493,0.793646,0.671696,0.259061,0.560447,1.0,0,0.259332,17.90735,4
Hyderabad,Uppal,1.0,0.024638,0.032339,0.78614,0.737476,0.769513,0.223373,0.726649,0.947291,1,0.205849,30.921486,7
Hyderabad,Uppal,1.0,0.010505,0.164981,0.572352,0.631048,0.315604,0.113031,0.913902,0.536888,0,0.175493,6.061255,5
Hyderabad,Uppal,1.0,0.0,0.160234,0.593367,0.663591,0.355897,0.090253,0.967647,0.515808,1,0.071564,6.240853,7
Hyderabad,Uppal,1.0,0.057372,0.098599,0.609118,0.715433,0.419909,0.07845,0.945236,0.492334,0,0.210232,10.141991,5
Hyderabad,Uppal,1.0,0.0,0.043786,0.502572,0.554626,0.572229,0.157193,0.695055,0.961249,0,0.106824,22.838064,4
Hyderabad,Uppal,1.0,0.016991,0.074244,0.470834,0.558027,0.464874,0.110698,0.730466,1.0,0,0.141956,13.468931,2
Hyderabad,Uppal,1.0,0.011135,0.06209,0.482932,0.558599,0.544476,0.115055,0.767973,1.0,0,0.243066,16.105311,2
Hyderabad,Uppal,2.0,0.0,0.194713,0.430162,0.323223,0.387881,0.550375,0.154707,0.002706,0,0.020795,5.135725,1
Hyderabad,Uppal,2.0,0.0,0.197775,0.512783,0.259901,0.312837,0.602267,0.107371,0.055116,0,0.062568,5.056235,3
Hyderabad,Uppal,2.0,0.0,0.176504,0.505413,0.180575,0.33304,0.547086,0.227451,0.027185,1,0.115215,5.665565,6
Hyderabad,Uppal,2.0,0.04286,0.024512,0.288137,0.257365,0.242706,0.44353,0.0,0.0,0,0.0,40.794453,1
Hyderabad,Uppal,2.0,0.070594,0.064214,0.36519,0.21088,0.237091,0.448373,0.07299,0.0,0,0.0,15.572594,4
Hyderabad,Uppal,2.0,0.000435,0.026692,0.225196,0.202667,0.171714,0.458786,0.032213,0.0,0,0.061678,37.46265,4
Hyderabad,Uppal,2.0,0.021327,0.107067,0.320998,0.270292,0.209933,0.547331,0.3607,0.990783,0,0.152026,9.339885,1
Hyderabad,Uppal,2.0,0.0,0.096262,0.273889,0.25099,0.182412,0.405571,0.353007,0.983206,1,0.0426,10.388215,7
Hyderabad,Uppal,2.0,0.08273,0.08822,0.336715,0.272243,0.215094,0.498325,0.307221,1.0,0,0.192438,11.33519,4
Hyderabad,Uppal,2.0,0.132985,0.084607,0.379352,0.300394,0.273452,0.51563,0.304215,1.0,1,0.107968,11.819244,6
Hyderabad,Uppal,2.0,0.11439,0.188919,0.43542,0.294795,0.284995,0.570822,0.293632,1.0,0,0.238207,5.293248,2
Hyderabad,Uppal,2.0,0.016353,0.042445,0.422229,0.270601,0.357086,0.503675,0.204808,0.958306,1,0.116844,23.559188,7
Hyderabad,Uppal,2.0,0.069238,0.283808,0.545606,0.581193,0.345951,0.564521,0.078222,1.0,0,0.188039,3.523499,1
Hyderabad,Uppal,2.0,0.061271,0.179832,0.531759,0.537656,0.353251,0.619363,0.0,0.988758,0,0.105687,5.560708,5
Hyderabad,Uppal,2.0,0.072862,0.130263,0.659177,0.606402,0.442157,0.731775,0.008525,0.933763,1,0.065007,7.676695,7
Hyderabad,Uppal,2.0,0.077997,0.061891,0.69673,0.6559,0.799456,0.615203,0.042041,0.97145,0,0.123998,16.157175,1
Hyderabad,Uppal,2.0,0.06402,0.12465,0.661501,0.665496,0.875657,0.465012,0.01836,1.0,1,0.008886,8.022427,6
Hyderabad,Uppal,2.0,0.0,0.051665,0.727878,0.681361,0.742773,0.501256,0.093317,1.0,0,0.138271,19.355167,4
Hyderabad,Uppal,2.0,0.032763,0.186644,0.657508,0.578221,0.868338,0.213819,0.055974,0.03007,0,0.0,5.357755,5
Hyderabad,Uppal,2.0,0.008814,0.067488,0.650762,0.515502,0.749818,0.251581,0.111044,0.0,0,0.012496,14.817245,5
Hyderabad,Uppal,2.0,0.086114,0.044293,0.680751,0.66748,0.828206,0.312053,0.008153,0.0,1,0.0,22.576272,7
Hyderabad,Uppal,2.0,0.18322,0.067528,0.702653,0.497702,0.665011,0.307236,0.093118,1.0,0,0.141293,14.808495,3
Hyderabad,Uppal,2.0,0.081676,0.091298,0.702438,0.556588,0.726435,0.255568,0.085198,0.973614,0,0.126183,10.953034,1
Hyderabad,Uppal,2.0,0.018464,0.113421,0.654507,0.490193,0.746494,0.226237,0.151158,0.971186,0,0.123454,8.816618,5
Hyderabad,Uppal,2.0,0.021654,0.0278,0.612772,0.655065,0.905277,0.37418,0.121747,0.95997,1,0.07962,35.969342,7
